app_id,app_name,category,app_type,content_rating,genres,sub_genres,sub_genres_y_n
A4538,BR,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4539,Telstra,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4540,Lennox iComfort Wi-Fi,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4541,G-SHOCK Connected,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4542,"view.com.au - Buy, Rent or Research Real Estate",LIFESTYLE,Free,Everyone,Lifestyle,,0
A4543,G-Homa,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4544,Philips Hue,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4545,Official Matsumoto Kiyoshi application,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4546,bm offers,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4547,Entel,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4548,Alachua County Sheriff FL,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4549,autoricardo.ch – vehicles,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4550,Family convenience store FamilyMart,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4551,CF Calculator,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4552,CB Underground,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4553,Cook'n Recipe App,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4554,Moto LED for Moto X & E [Root],LIFESTYLE,Free,Everyone,Lifestyle,,0
A4555,LG AC Smart Diagnosis,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4556,Sleep as Microsoft Band Add-On,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4557,Music Collector Inventory Organizer UPC Discogs,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4558,HTC Speak,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4559,Eat'n Park,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4560,PASS by KT (formerly KT certified),LIFESTYLE,Free,Everyone,Lifestyle,,0
A4561,du app,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4562,BI-LO,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4563,I am Millionaire - Richest guy in the town,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4564,Co-op CRS,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4565,Fish|Hunt FL,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4566,CL Pebble Apps,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4567,Ev Dizayn,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4568,I'm Rich - Trump Edition,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4569,Tassa.fi Finland,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4570,H&M,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4571,H&M,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4572,OK cashbag [point of pleasure],LIFESTYLE,Free,Everyone,Lifestyle,,0
A4573,Voice Lock Screen,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4574,Safety stepping stone,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4575,"100000+ Messages - DP, Status, Jokes & GIF 2018",LIFESTYLE,Free,Mature 17+,Lifestyle,,0
A4576,BC Liquor Stores,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4577,Photo Background Changer 2018 - Blur Background,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4578,I am rich,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4579,EK Platinum,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4580,BURGER KING® MOBILE APP,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4581,Rate Guide Bill Letter,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4582,F N Bail Bonds,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4583,Taco Bell,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4584,I am rich VIP,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4585,💎 I'm rich,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4586,Book of AK-47,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4587,f'east,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4588,CP Surprise,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4589,CP HAPPS - Pittsburgh Events,LIFESTYLE,Free,Teen,Lifestyle,,0
A4590,Fashion in Vogue,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4591,Fashion in Vogue,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4592,Fashion in Vogue,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4593,MyAV Remote for Denon & Marantz AV Receivers,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4594,Band O'Clock,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4595,US Mission - buy gourmet movie KTV,LIFESTYLE,Free,Teen,Lifestyle,,0
A4596,DREAM-e: Dream Analysis A.I.,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4597,Caf - My Account,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4598,Wedding Countdown Widget,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4599,Ba Zi Fortune,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4600,Neighborhoods & Apartments,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4601,TN Electricity (TNEB),LIFESTYLE,Free,Everyone,Lifestyle,,0
A4602,Brit + Co,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4603,Brit + Co,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4604,Culver's,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4605,Graffiti Letters (A-Z),LIFESTYLE,Free,Everyone,Lifestyle,,0
A4606,CK 初一 十五,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4607,ZipRealty Real Estate & Homes,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4608,Be U Salons Hair-Beauty Deals In Delhi & Bangalore,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4609,How To Get Your Ex Back Fast,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4610,Access Point Finder,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4611,T-Mobile Tuesdays,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4612,"Niche: College, K-12, and Neighborhood Search",LIFESTYLE,Free,Everyone,Lifestyle,,0
A4613,CAPTCHA Pack for Sleep as Android,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4614,DIY Crafts Cds,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4615,Cute Questions BF,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4616,Burger King Italia,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4617,BURGER KING® App,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4618,Creative Ideas - DIY & Craft,LIFESTYLE,Free,Teen,Lifestyle,,0
A4619,Recycling Cy,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4620,"L.POINT - 엘포인트 [ 포인트, 멤버십, 적립, 사용, 모바일 카드, 쿠폰, 롯데]",LIFESTYLE,Free,Everyone,Lifestyle,,0
A4621,BP and Sugar Test Prank,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4622,MK eCatalog,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4623,Tinder,LIFESTYLE,Free,Mature 17+,Lifestyle,,0
A4624,ECナビ×シュフー,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4625,What's Up,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4626,C.S. Lewis Daily Quotes,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4627,Wheretoget: Shop in style,LIFESTYLE,Free,Teen,Lifestyle,,0
A4628,Wheretoget: Shop in style,LIFESTYLE,Free,Teen,Lifestyle,,0
A4629,My Day - Countdown Calendar 🗓️,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4630,DIY Garden Ideas,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4631,Büfe BU,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4632,My MLS App,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4633,EV Real Estate Search,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4634,Kicker U Lite,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4635,Homestyler Interior Design & Decorating Ideas,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4636,Dollhouse Decorating Games,LIFESTYLE,Free,Teen,Lifestyle,,0
A4637,metroZONE,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4638,Kicker U,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4639,Chictopia,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4640,Chictopia,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4641,Armani Exchange Connected,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4642,AV MAX,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4643,I am Rich Person,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4644,w UN map,LIFESTYLE,Free,Mature 17+,Lifestyle,,0
A4645,Propertyfinder,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4646,Wedding LookBook by The Knot,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4647,bd's Mongolian Grill,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4648,Etta Homes,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4649,Jax Sheriff (FL),LIFESTYLE,Free,Everyone,Lifestyle,,0
A4650,My Dy Dice - 3D Dice Roller,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4651,Sotheby's International Realty,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4652,Sona - Nær við allastaðni,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4653,Anime Avatar Creator: Make Your Own Avatar,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4654,"Wedding Planner by WeddingWire - Venues, Checklist",LIFESTYLE,Free,Everyone,Lifestyle,,0
A4655,T-shirt design - Snaptee,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4656,CP Clicker,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4657,H Pack,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4658,Scoreboard FR,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4659,FOSSIL Q: DESIGN YOUR DIAL,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4660,EY Staff ENTERTAINER,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4661,All Type Ac Repair & Services,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4662,Beautiful Design Birthday Cake,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4663,VCalendar - VenkatRama and Co,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4664,The Secret Daily Teachings,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4665,Zara,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4666,Zara,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4667,Safeway,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4668,EO Bijbel Open,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4669,Easy Makeup Tutorials,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4670,App for Craigslist Pro - Buy & Sell Postings,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4671,Easy Hair Style Design,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4672,Barista Coffee Dictionary A-Z,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4673,Home Scouting® MLS Mobile,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4674,Kawaii Easy Drawing : How to draw Step by Step,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4675,Timely Alarm Clock,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4676,Diary with lock password,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4677,Scarf Fashion Designer,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4678,Scarf Fashion Designer,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4679,Real Estate by Movoto,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4680,South Florida MLS,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4681,Galaxy Gift,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4682,Keller Williams Real Estate,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4683,Van Nien 2018 - Lich Van su & Lich Am,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4684,Houlihan Lawrence,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4685,Chart - Myanmar Keyboard,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4686,Girly Wallpapers Backgrounds,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4687,Long Realty AZ Home Search,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4688,Breweries (CZ/SK),LIFESTYLE,Free,Teen,Lifestyle,,0
A4689,DIY CD Craft Ideas,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4690,Family Locator - GPS Tracker,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4691,Calvary.ch App,LIFESTYLE,Free,Teen,Lifestyle,,0
A4692,"Digital Clock : Simple, Tiny, Ad-free Desk Clock.",LIFESTYLE,Free,Everyone,Lifestyle,,0
A4693,Ex Quotes,LIFESTYLE,Free,Everyone 10+,Lifestyle,,0
A4694,WowBox,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4695,Au Pair Legend,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4696,Nights Keeper (do not disturb),LIFESTYLE,Free,Everyone,Lifestyle,,0
A4697,Tattoodo - Find your next tattoo,LIFESTYLE,Free,Teen,Lifestyle,,0
A4698,7 Day Food Journal Challenge,LIFESTYLE,Free,Teen,Lifestyle,,0
A4699,CPlus for Craigslist - Officially Licensed,LIFESTYLE,Free,Mature 17+,Lifestyle,,0
A4700,iHoroscope - 2018 Daily Horoscope & Astrology,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4701,Bangla Calendar 1425: (EN-BN-AR) Holiday,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4702,DX Alerts,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4703,EC Security,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4704,CZ-USA,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4705,Samsung+,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4706,Super Slime Simulator - Satisfying Slime App,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4707,White Noise Baby,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4708,A41 WatchFace for Android Wear Smart Watch,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4709,Salah Widget (DK+Malmo),LIFESTYLE,Free,Everyone,Lifestyle,,0
A4710,ZenUI Safeguard,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4711,Bed Time Fan - White Noise Sleep Sounds,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4712,The Church at CW,LIFESTYLE,Free,Teen,Lifestyle,,0
A4713,Kinot Tisha'a Be'av - Ashkenaz,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4714,The PCH App,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4715,Sleep as Android Unlock,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4716,One Today by Google,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4717,Pronunciation and know the name of the caller from his number,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4718,Horoscopes – Daily Zodiac Horoscope and Astrology,LIFESTYLE,Free,Everyone 10+,Lifestyle,,0
A4719,JOANN - Crafts & Coupons,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4720,JOANN - Crafts & Coupons,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4721,justWink Greeting Cards,LIFESTYLE,Free,Teen,Lifestyle,,0
A4722,BG BRIDAL GALLERY,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4723,StartPage Private Search,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4724,My Movies Pro - Movie & TV Collection Library,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4725,BK Suraj bhai,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4726,Live 4D Results ! (MY & SG),LIFESTYLE,Free,Everyone,Lifestyle,,0
A4727,AX Selfie,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4728,Board Game Stats: Play tracking for tabletop games,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4729,Trell: An app for Explorers | Best Wanderlust App,LIFESTYLE,Free,Teen,Lifestyle,,0
A4730,Taha Al Junaid Quran Mp3,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4731,Diary with lock,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4732,Diary with lock,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4733,Fuel Rewards® program,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4734,EH!,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4735,"Black Wallpaper, AMOLED, Dark Background: Darkify",LIFESTYLE,Free,Everyone,Lifestyle,,0
A4736,"Notes : Colorful Notepad Note,To Do,Reminder,Memo",LIFESTYLE,Free,Everyone,Lifestyle,,0
A4737,WedMeGood - Wedding Planner,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4738,Theme for Tecno Camon CX / C8,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4739,သိင်္ Astrology - Min Thein Kha BayDin,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4740,12 Step Meditations & Sober Prayers AA NA AL-ANON,LIFESTYLE,Free,Everyone 10+,Lifestyle,,0
A4741,The Holy Rosary,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4742,BC's Pizza,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4743,StyleSeat,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4744,StyleSeat,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4745,Community by C Space,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4746,BK Shivani Videos,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4747,DP and Status Images | All Latest Status 2018,LIFESTYLE,Free,Teen,Lifestyle,,0
A4748,Neuvaine au Saint-Esprit,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4749,Holl & Co Barbers,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4750,theCut,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4751,Discovery Church Florida,LIFESTYLE,Free,Teen,Lifestyle,,0
A4752,sustainability@BU,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4753,Gainesville Florida Police Department,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4754,BK Murli Offline April 2017,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4755,CA Speakers Free,LIFESTYLE,Free,Teen,Lifestyle,,0
A4756,Nature Sounds,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4757,Be My Eyes - Helping the blind,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4758,EP Horlogerie,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4759,Official Madhuban Murli,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4760,Aquarium Co-Op Podcast,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4761,H*nest Meditation,LIFESTYLE,Paid,Mature 17+,Lifestyle,,0
A4762,Ek Onkar Mantras,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4763,Legit Check App by Ch Daniel,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4764,BT Church,LIFESTYLE,Free,Teen,Lifestyle,,0
A4765,CA Speakers,LIFESTYLE,Paid,Teen,Lifestyle,,0
A4766,AC DC Power Monitor,LIFESTYLE,Paid,Everyone,Lifestyle,,0
A4767,Color CL,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4768,BP Log lite,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4769,Overcomers CF - GA,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4770,Comunidad De Fe Minitries,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4771,DV Youth,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4772,Ríos de Fe,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4773,D-H Pharmacy,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4774,"Beacon Baptist Jupiter, FL",LIFESTYLE,Free,Everyone,Lifestyle,,0
A4775,South Florida AA Meetings,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4776,AJ Men's Grooming,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4777,"Trinity Church Deltona, FL",LIFESTYLE,Free,Everyone,Lifestyle,,0
A4778,Bk Usha behn,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4779,Dr Bk Sachin bhai,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4780,Read it easy for BK,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4781,DB HOME,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4782,Tafsiir Quraan MP3 Af Soomaali Quraanka Kariimka,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4783,Oración CX,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4784,EG India,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4785,Helping BD,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4786,Barbers.BH,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4787,The Divine Feminine App: the DF App,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4788,GKPB FP Online Church,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4789,Unity CF,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4790,Lakeside AG Moultrie,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4791,EP Church Annapolis,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4792,Cy-Fair Christian Church,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4793,EU Exit poll,LIFESTYLE,Free,Everyone,Lifestyle,,0
A4794,DB Transport,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4795,Truck Chat & CB for Truckers,MAPS_AND_NAVIGATION,Free,Mature 17+,Maps & Navigation,,0
A4796,Discovery Insure,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4797,BringGo AU & NZ,MAPS_AND_NAVIGATION,Paid,Everyone,Maps & Navigation,,0
A4798,EV Connect,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4799,MYTO CZ,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4800,BW Taxi,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4801,Strætó.is,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4802,Jeppesen CR Flight Computer,MAPS_AND_NAVIGATION,Paid,Everyone,Maps & Navigation,,0
A4803,Südtirol2Go,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4804,Plan B,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4805,AT&T DriveMode,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4806,DC Metro,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4807,Comboios de Portugal,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4808,Co-op Taxi,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4809,ELMO EV Charging,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4810,JuiceNet - Smart EV Charging,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4811,BV Taxi Sudan,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4812,EV Charging,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4813,National Rail Enquiries,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4814,EV Stations Hawaii,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4815,Traffic Info and Traffic Alert,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4816,DC Rider,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4817,My G:,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4818,DB Busradar NRW,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4819,Power Plug EV charger,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4820,Circle ratio,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4821,Q-Ticketing,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4822,MBTA GPS - Track the T,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4823,Zap-Map: EV charging points UK,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4824,Cyprus Bus Companion,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4825,BL Driver,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4826,Vienna U-Bahn,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4827,BT Mobile,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4828,DS Speedometer & Odometer,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4829,DB Streckenagent,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4830,DB Navigator,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4831,FP Legacy,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4832,Transport DK,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4833,A & B Taxi,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4834,Sentin Information Map,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4835,Speed Camera Radar,MAPS_AND_NAVIGATION,Free,Teen,Maps & Navigation,,0
A4836,TomTom GPS Navigation Traffic,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4837,Gainesville Bus Tracker,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4838,BU Bus Tracker,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4839,Robin - AI Voice Assistant,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4840,ÖBB Scotty,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4841,Rail Planner Eurail/Interrail,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4842,Paris ci la Sortie du Métro,MAPS_AND_NAVIGATION,Paid,Everyone,Maps & Navigation,,0
A4843,Grab Driver,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4844,"Maps, GPS Navigation & Directions, Street View",MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4845,FindShip,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4846,ixigo Cabs-Compare & Book Taxi,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4847,Alopec - Online Shipping System,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4848,Red Transporte DF,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4849,Convert Coordinates DM to DMS,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
A4850,CD COMET,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,,0
